intern_id,department,attendance_rate,task_completion_rate,avg_feedback_score,hours_per_week,final_assessment_score,interaction_level,performance_label
"""INT7146",Finance,72.20018726374204,51.94328640535496,2.85,34.643881974857315,92.52504736263973,Low,0
"""INT7147",HR,82.78807785380768,79.83061665851017,4.8,24.546041460412155,78.88812929852465,High,1
"""INT7148",Tech,75.46575699177497,100.0,2.59,31.563756957645214,71.85424775586378,Medium,0
"""INT7149",Tech,89.51906197633338,82.9425349769932,4.24,38.17406347421918,78.41867924690587,High,1
"""INT7150",Tech,83.11068428331805,90.91110702491288,3.96,37.37461114888115,85.12033236554842,Medium,1
"""INT7151",Finance,87.83478475576509,94.39697693110124,4.76,37.1821100074576,55.65440628809602,Medium,0
"""INT7152",Design,92.74179518543228,75.69952330211032,4.5,34.85593023392929,78.24130144604922,High,1
"""INT7153",HR,80.3978574092295,76.7037247121358,4.12,36.258715313233175,73.45550898420625,High,1
"""INT7154",Marketing,80.75515683465838,59.049998964694616,2.94,42.21747395691552,68.62957509291883,Low,0
"""INT7155",Design,84.62962819400866,82.95372203610566,3.49,30.378412161997296,61.37911699941023,Low,0
"""INT7156",Marketing,76.39503725604537,80.83833919309998,4.83,41.13167682581589,52.42898469456215,High,0
"""INT7157",Design,84.8878701181771,67.15723318932581,2.07,30.591650611846976,68.79631320222158,Medium,0
"""INT7158",Tech,85.41562792633555,97.22814522534804,4.38,36.51346091717304,67.85297215639999,High,0
"""INT7159",Finance,87.28940215164548,68.3504726008701,2.76,30.717486484533964,86.30514288210416,High,0
"""INT7160",Marketing,89.19550441913913,100.0,2.56,39.23836696431004,88.55547562310738,Medium,0
"""INT7161",Design,68.96883744069797,86.05169435018448,2.7,28.55910085906655,64.76122886253668,Medium,0
"""INT7162",Finance,72.14878501435378,79.67190293682978,2.18,29.976115810712887,64.65010396488628,Low,0
"""INT7163",Marketing,73.32815746152339,100.0,4.98,34.43835803073904,68.25613442677077,High,0
"""INT7164",HR,85.92608001226495,45.75446566557161,4.61,31.060824671611886,88.42979025861246,Medium,0
"""INT7165",Design,82.1562414091934,75.70667228210411,3.56,31.448283442471805,66.94317390620415,Low,0
"""INT7166",HR,62.32275431864955,73.4967924188691,4.15,34.40963730709481,98.56200165033758,Medium,0
"""INT7167",Tech,100.0,77.28294855510977,3.67,28.74444643467619,76.50856435515215,Medium,1
"""INT7168",HR,65.11030932254158,83.39184557822408,4.43,35.640043810420934,80.3122249468109,Low,0
"""INT7169",HR,85.30423680042476,76.84133057694574,4.53,36.84077470204023,69.35470172932409,Low,0
"""INT7170",Design,90.63373041764882,100.0,2.7,27.12764011945288,94.43119881513904,Medium,0
"""INT7171",Tech,77.80213025650778,86.53060200901967,3.38,36.220922828134405,80.21400847878186,Medium,0
"""INT7172",HR,91.39959690661532,87.25984196959959,3.9,36.01570882114747,69.23807474056684,High,0
"""INT7173",Finance,74.91822520615183,86.9351872380916,4.94,37.18375064076864,59.17743646567932,Medium,0
"""INT7174",Marketing,86.71101401932678,60.6739979968621,4.05,35.57870593498687,83.24485028963925,High,0
"""INT7175",HR,63.19453177508508,83.0294921392601,4.69,36.75851540546551,67.3162234826961,Medium,0
"""INT7176",Tech,96.732290912935,83.54700013896566,4.54,36.74193591897168,72.86858716669494,Medium,1
"""INT7177",HR,85.0087558624062,63.135388905179695,3.75,36.22693437603014,63.76342792658305,Medium,0
"""INT7178",Marketing,69.0528759545718,93.28999962162251,4.68,36.86201814989485,63.93516986392679,High,0
"""INT7179",Tech,91.28754314527846,49.43879519969515,3.13,42.7056584648698,67.67412858036623,Medium,0
"""INT7180",Design,100.0,100.0,3.14,41.54827942078582,74.22234370758514,High,0
"""INT7181",Tech,75.73589535406181,79.43706552311535,4.34,34.43140856956903,60.74730752130062,Low,0
"""INT7182",Design,82.89788058103503,67.16822432346649,2.4,31.88045984768535,71.96907380672008,High,0
"""INT7183",Tech,79.85176103639272,89.26592363151494,2.92,41.352293911851866,66.36282642785879,Medium,0
"""INT7184",Marketing,77.29783085268676,89.39230570734775,3.83,46.44170255587128,73.54291754646852,High,0
"""INT7185",Marketing,76.24437899566738,100.0,3.26,34.858618959503296,85.99997693332949,High,0
"""INT7186",Tech,78.5354179047969,100.0,4.82,37.498479922557294,77.51478887282275,Medium,0
"""INT7187",HR,79.07619539512625,60.05250754315388,4.88,33.37152159466533,67.6997843954715,Medium,0
"""INT7188",Marketing,81.43536586196957,75.94931083165943,3.51,37.65531086064188,74.42456336057458,Medium,1
"""INT7189",Design,80.70923349029573,66.35518477969028,3.62,25.088196298082487,82.16510594300472,Medium,0
"""INT7190",Design,92.61171013073664,91.13232761417258,4.17,32.37795753988805,83.41252847362631,Medium,1
"""INT7191",Finance,91.718763164926,100.0,3.37,38.61802500753497,77.49291911273875,Medium,0
"""INT7192",Design,69.66499389188024,60.25121921145461,2.57,30.62512467811607,96.5705833216293,Medium,0
"""INT7193",Finance,79.06409640609435,79.05193198321643,4.24,37.77279073265089,64.39725083445592,High,0
"""INT7194",Tech,97.505572465104,70.52203092777992,4.21,37.60056654822767,81.32488685526809,Low,0
"""INT7195",Tech,87.94024959610914,92.66659922379333,2.73,37.895695257184165,74.18845787181013,Medium,0
"""INT7196",Tech,88.34470705058486,86.14228186825397,4.5,32.46323566663693,87.2281486632991,Medium,1
"""INT7197",HR,87.38978418063762,97.63721335123452,3.84,38.82623028728938,75.12053896156245,High,1
"""INT7198",HR,82.38338913957541,73.68405875628486,2.71,44.24210279397306,100.0,High,0
"""INT7199",Finance,84.58952209360233,78.25026129666415,3.96,32.54622419994713,76.06893739057969,Medium,1
"""INT7200",Design,80.96101089135585,85.91172461621915,2.7,31.650556718436626,83.79668052732171,Medium,0
"""INT7201",Design,93.5573525197619,75.93424745696184,2.8,34.14842078746003,72.6013296393577,High,0
"""INT7202",Tech,81.05221743246318,84.48502304324523,4.54,36.37588373146728,79.11338351284377,Low,1
"""INT7203",Marketing,83.87043534770889,99.05222632949668,4.79,29.849296516001854,67.6599384120572,Medium,0
"""INT7204",HR,92.35337453252508,100.0,2.77,32.728010529551895,80.15140588895278,Low,0
"""INT7205",HR,81.72207996072831,72.67503830983928,4.78,42.27872650916519,51.44215333443098,High,0
"""INT7206",Tech,84.29279951099788,100.0,2.72,40.67982625108008,68.54190035936351,Medium,0
"""INT7207",HR,81.41802008712223,72.46560994884385,2.35,30.04607452135037,66.71418233117942,Medium,0
"""INT7208",Tech,84.10665076543586,93.03389843426758,2.17,44.32953489210511,97.84709184642942,Medium,0
"""INT7209",Finance,81.75677959089805,72.58405897875852,2.73,32.850374917431175,66.2903853615398,High,0
"""INT7210",Design,79.64143273430602,64.55610709615313,3.16,36.67729731927624,69.1920223609161,High,0
"""INT7211",Marketing,77.92047069364098,98.34089015127896,4.78,35.20835926970911,65.85803025091633,Low,0
"""INT7212",Design,83.2754923797171,79.26275318692167,2.73,39.59316555434006,79.93384524811182,High,0
"""INT7213",Design,95.18238211098635,99.2599750012269,3.1,29.28300859972084,71.01349716275627,Medium,0
"""INT7214",Finance,91.23697067557974,91.28021069092615,4.2,32.36443502575311,69.53742782837305,Low,0
"""INT7215",HR,69.20818323828924,86.16671211970967,2.91,30.416395494655887,100.0,Medium,0
"""INT7216",Marketing,80.70850506333396,88.26733962887337,4.05,29.718115331377124,76.8371683645143,High,1
"""INT7217",HR,78.61661431140112,96.32965314948216,3.3,31.28525735355232,83.13657194671512,Medium,0
"""INT7218",Design,69.37676838399973,93.8967222023748,2.59,30.82050077585535,79.8831258161848,Medium,0
"""INT7219",Tech,87.75278529100818,73.93205354678285,4.2,38.20671574352108,64.92508241013807,High,0
"""INT7220",Design,84.03908780831267,86.34401647767804,2.08,33.06312495424759,68.05901844921493,High,0
"""INT7221",HR,100.0,100.0,2.88,33.73089101744568,61.54855935513082,Medium,0
"""INT7222",Design,81.65979665762396,80.679356709423,3.07,25.824264041019216,60.25895577300716,Medium,0
"""INT7223",Tech,77.23824435102114,72.58861000585952,3.37,39.94122871639912,75.41378958388718,Medium,0
"""INT7224",Finance,76.27061705342739,70.67924829878396,4.04,26.437452044743267,76.20824465133562,Medium,0
"""INT7225",HR,80.4840934675292,92.73731456120308,3.38,35.47736885469589,73.46214146248404,Medium,0
"""INT7226",Design,90.90326624441678,76.39362298024469,3.78,41.64333978432145,79.51243358349453,Low,1
"""INT7227",HR,92.0486808179707,85.43352559332477,3.79,42.68661383042244,73.00078896054995,Medium,1
"""INT7228",Finance,100.0,75.67904165194749,3.12,28.08288633819119,89.86981455526133,Medium,0
"""INT7229",Design,72.93418471292522,97.6091848655209,4.8,34.10429917763039,68.99823456633743,Medium,0
"""INT7230",Design,85.86234875297197,82.25324621380247,4.87,38.85029947553975,86.76362147564443,Medium,1
"""INT7231",HR,78.15718463574292,100.0,3.75,32.97491597591503,84.0644104625249,High,0
"""INT7232",HR,88.50499771791398,100.0,2.22,40.40410877978072,44.24906239592973,High,0
"""INT7233",Tech,98.83157169133467,78.67782621553373,3.47,24.81168326036031,56.88952753170105,Low,0
"""INT7234",Finance,93.62111379033736,100.0,2.55,35.76054266203968,54.300354154521074,Medium,0
"""INT7235",Tech,72.92395492433539,74.93346327363456,3.45,37.24423370441828,78.62530681681969,Medium,0
"""INT7236",Design,91.84657541003048,83.992204646783,2.57,29.270622502406447,61.95612855053547,Medium,0
"""INT7237",HR,63.86649206761732,68.30438836153786,4.11,39.00406833916094,87.52555426577788,Medium,0
"""INT7238",Design,61.200806378189775,88.90332708260176,2.24,29.87775372093274,61.8690384561949,Medium,0
"""INT7239",Design,82.50949438800313,84.51944523973607,4.86,43.11743560358233,77.11957924259187,Low,1
"""INT7240",Marketing,91.10680224212462,87.71298347546274,2.59,33.385682495872466,62.83490596123866,Medium,0
"""INT7241",Marketing,88.48196853017978,59.5980857238757,3.98,34.20266102144816,81.86178850762988,High,0
"""INT7242",Design,100.0,50.15966199411577,4.75,29.83187550518373,71.16946723569998,Medium,0
"""INT7243",HR,86.09326982962449,63.01053633035123,2.74,33.24955663254371,69.58264478361562,Medium,0
"""INT7244",Design,83.93141299210892,87.48677972190855,4.8,31.465395046736123,66.74789003920188,Low,0
"""INT7245",Marketing,96.55192840281252,90.10179662473922,3.17,36.50971756880055,61.702531790991856,Medium,0
"""INT7246",HR,81.25867318508963,96.94005188244648,4.88,36.29353956974007,79.33099756055397,Medium,1
"""INT7247",Design,88.88748303590476,73.9323324902133,4.91,34.55896599139604,66.83344890174358,Medium,0
"""INT7248",Finance,89.48976144421675,83.1296302669721,2.56,35.849507210886124,100.0,Medium,0
"""INT7249",Finance,75.28231942260106,69.48460649379521,4.49,29.53056984354121,94.08791339676374,High,0
"""INT7250",Design,88.8746679276342,100.0,2.58,29.83469910844547,71.78237164450043,Medium,0
"""INT7251",HR,100.0,69.35976131259739,2.68,41.02753686189856,70.05695440904522,Medium,0
"""INT7252",Design,96.36649706375546,97.6779280401306,2.25,31.271334392677453,72.66471823153965,Medium,0
"""INT7253",Design,76.60710463291521,76.23031744639262,2.47,36.48620570622042,92.99884156681256,Medium,0
"""INT7254",Marketing,100.0,100.0,3.9,23.48461779220541,100.0,High,1
"""INT7255",Finance,91.89269669125306,82.74436495089084,3.35,37.128595572413445,51.39445500117887,Medium,0
"""INT7256",Marketing,89.2424955297501,82.41631053390772,4.37,40.81177684388259,91.04308276552965,High,1
"""INT7257",Marketing,84.02778441261917,68.68879827900187,3.0,35.60452351900054,71.53109125232356,Low,0
"""INT7258",Design,91.827056477469,100.0,4.91,35.85022138793695,65.12509752708581,Low,0
"""INT7259",Marketing,86.11784631329856,94.86223666236056,2.15,42.84102652406157,88.4207440823638,Medium,0
"""INT7260",Finance,85.19644455960847,87.6793431432667,2.19,36.41978814211845,75.97878398983563,Medium,0
"""INT7261",Marketing,83.66891136482636,83.5933193209454,4.1,31.57842488913848,91.41690506741936,Medium,1
"""INT7262",Finance,94.73766935939094,70.089002714122,4.66,32.80542405364763,86.42239430701532,High,0
"""INT7263",Marketing,93.62939711242224,90.09906567440224,4.39,31.96085148892423,78.9845897781296,Medium,1
"""INT7264",Finance,83.50605786397576,78.99946061801414,3.47,39.87408669626605,94.47209411811258,Low,0
"""INT7265",Marketing,69.81015416444586,80.86280634449955,2.81,41.444731810545086,73.17583294776183,Medium,0
"""INT7266",Marketing,85.36066060382323,93.3645578676041,2.04,40.3364542551193,61.83731389462078,Low,0
"""INT7267",HR,77.8212364042087,84.26678986442496,3.53,31.35779410829075,98.01511638690808,High,0
"""INT7268",Finance,80.26420680181994,80.2722614924117,3.43,35.36103237452268,72.15639439913328,High,0
"""INT7269",Finance,83.75147581573331,100.0,3.03,38.50438684222404,77.08169819984234,High,0
"""INT7270",Finance,74.39684009968958,67.71694520657898,3.73,29.162290457997702,68.25006340153591,High,0
"""INT7271",Tech,68.8970184448884,55.17684816718928,4.19,39.54509340202056,76.20865149748192,Medium,0
"""INT7272",Marketing,87.91973200066785,68.06003425070969,4.1,39.25693050158048,78.83745157889489,High,0
"""INT7273",Finance,85.26829530924815,82.28062716147912,2.79,38.00058211664006,61.65534759195505,Medium,0
"""INT7274",Tech,84.88590921144835,90.41825156005469,3.76,39.10744429331157,61.91724367165604,Medium,0
"""INT7275",HR,90.10766588593911,68.83829052340784,2.45,34.5874099893098,64.40307509381995,Medium,0
"""INT7276",Finance,78.4046212773689,100.0,2.36,30.82172799001413,73.47084122134729,Medium,0
"""INT7277",Finance,88.32473431082109,82.7324143166693,4.36,40.85169901438793,80.19820258420972,Medium,1
"""INT7278",Tech,98.37422041572722,82.27672352610041,4.08,35.22884755532848,90.55389630088402,Medium,1
"""INT7279",Marketing,82.45294059128237,60.65548238247084,4.3,32.39043055239324,100.0,Medium,0
"""INT7280",HR,100.0,58.35801948276408,2.46,35.64257551570274,77.15420876696417,High,0
"""INT7281",Finance,85.49994427120306,53.25356803041965,4.74,35.606911303331295,69.5861439950222,Low,0
"""INT7282",Marketing,76.47620758141208,100.0,2.4,32.6842485954593,46.43750131492104,High,0
"""INT7283",HR,93.4968402492838,98.18676426415227,4.61,37.7205682649417,78.10747990085692,High,1
"""INT7284",Design,83.87439470853822,79.97821101833216,3.06,44.58062729136708,72.95645492267737,Medium,0
"""INT7285",Design,95.5255049459834,61.776325328243786,2.32,28.78397912560256,70.71534241522708,Medium,0
"""INT7286",HR,89.13346288688203,75.83712483290135,2.86,28.90319775571023,67.1144858603509,Medium,0
"""INT7287",Tech,81.72171030885994,100.0,2.54,41.17567360495845,67.49014683925043,Low,0
"""INT7288",HR,100.0,72.43767674669581,3.47,38.94177686412104,78.94356945589377,Medium,0
"""INT7289",HR,80.00628795680845,66.46935828050732,4.85,43.3539939978843,82.7060037931352,Medium,0
"""INT7290",Tech,63.34381006152199,74.28499657897918,2.98,44.45137254384566,74.68479596272233,Medium,0
"""INT7291",Tech,93.80579670854353,75.60708575588743,3.84,38.87131737926036,84.44367394547206,Low,1
"""INT7292",Marketing,88.49931994744442,91.07130193856568,4.68,29.26853663088008,90.44257572433762,Low,1
"""INT7293",Marketing,97.8371918773322,46.89153192235964,3.89,36.778458080582425,73.88373522442329,Medium,0
"""INT7294",Tech,76.18326141641816,82.53993665995813,3.09,33.261426064560055,89.6777323075576,Medium,0
"""INT7295",Design,82.52848342588209,69.54778639364498,4.97,37.50915410393932,63.571787657482616,Low,0
"""INT7296",Design,81.3995822616755,71.96687025099354,2.56,31.34902011328997,78.47748950545204,Low,0
"""INT7297",HR,94.3376207524992,91.31689584995456,3.57,37.75889980784892,70.40391093988745,Low,1
"""INT7298",Finance,91.50850180012272,60.4728839790448,4.39,38.67517260706732,80.89640221109312,High,0
"""INT7299",HR,87.14800375717138,82.69895467717008,2.0,36.49508120576096,49.130962939379664,Medium,0
"""INT7300",HR,87.21244703988768,87.21911681974578,4.11,37.18985783150609,89.12222728347112,High,1
"""INT7301",Finance,73.49028837826262,88.69411025206898,2.8,38.75175257748926,74.42186464265785,Medium,0
"""INT7302",Tech,92.6868213688672,90.60300175612323,2.51,31.319802467771684,80.20978853234475,High,0
"""INT7303",Design,92.891210234902,88.57857517697371,2.82,36.626774923326025,65.5660271811515,Medium,0
"""INT7304",HR,100.0,90.78898781196877,4.9,34.69823755332282,95.03294792476966,Medium,1
"""INT7305",Finance,89.70784974395244,66.78796503705675,4.68,40.69786297255859,79.13530305997155,Medium,0
"""INT7306",Marketing,91.32458686148176,100.0,2.64,39.04131884679624,70.44301303667265,Low,0
"""INT7307",HR,89.77601127662294,62.231544693514095,2.35,32.24147919421259,49.83442595489173,Low,0
"""INT7308",Design,78.0329523270122,85.55516734173976,3.09,38.61781602030696,70.82629237983932,Low,0
"""INT7309",Tech,97.4940142981085,69.78662640170174,3.78,42.01096182917215,47.1672679949333,Medium,0
"""INT7310",HR,84.44253821876136,54.232794018730175,4.6,37.12061462695194,76.53224922521814,Medium,0
"""INT7311",HR,83.07041147433297,71.44835223499256,4.9,33.47005337109973,82.0900546555788,Medium,0
"""INT7312",Finance,83.65186474305601,78.22324915301826,4.25,29.67513046846529,83.50523266384765,High,1
"""INT7313",Marketing,84.34056391667043,100.0,3.8,25.16907452176156,64.70438257416396,High,0
"""INT7314",Marketing,80.13590911332949,100.0,2.43,40.593683655159,67.40492164461193,High,0
"""INT7315",Tech,87.15238613187701,78.05538936131593,2.22,28.249652906941183,73.88339246761426,Medium,0
"""INT7316",Design,84.03391515143129,59.16456769095228,3.79,29.924617256264227,68.43089919660324,Medium,0
"""INT7317",Tech,83.18290607973198,60.4081886170287,3.62,35.520573142430365,55.08195522413045,Medium,0
"""INT7318",HR,89.89824954846499,91.57803969113516,4.54,36.56711408499219,67.55750645634524,Medium,0
"""INT7319",HR,85.75788687853868,90.6223588371174,2.97,42.35720860042255,79.79189000892848,Medium,0
"""INT7320",Marketing,79.45864053789677,70.88948572814937,2.12,36.844219119142,69.48445521323572,Medium,0
"""INT7321",Design,77.36459412924135,62.38658105326456,3.27,33.65891572024303,72.1790949481558,Low,0
"""INT7322",Finance,85.98401666814868,94.88412094159808,4.91,33.66501335519766,68.75693047081832,Medium,0
"""INT7323",Design,77.53368160963078,61.580162250791126,4.39,27.419299727965296,100.0,Medium,0
"""INT7324",HR,76.81388247949647,73.33531713744627,2.1,42.20550526359124,76.50528318442608,Medium,0
"""INT7325",Finance,76.955232619284,87.10238653130041,4.62,39.43380524756898,77.684539048719,Low,0
"""INT7326",Design,87.54984732477737,49.986418273177065,3.42,36.383303290693455,68.14278188036923,Low,0
"""INT7327",Design,96.93542471004938,94.30022382854092,3.09,42.16424613072768,80.6778668105898,Medium,0
"""INT7328",Finance,88.47760648226891,100.0,3.04,40.37562930833344,76.17640637497678,Low,0
"""INT7329",HR,93.86821712427384,81.70833232797244,3.79,37.6975225990777,54.10530475978283,High,0
"""INT7330",Design,84.30298080882177,79.48021084454507,3.59,34.832945496375174,92.95612756060204,High,1
"""INT7331",Finance,86.42225200696383,80.66488151548205,3.97,35.18928903580554,73.6826009076763,Medium,1
"""INT7332",HR,100.0,83.37274083057949,3.72,27.60828511169256,81.43224364882751,High,1
"""INT7333",Finance,93.28704987607009,69.05039907384929,2.43,40.36595955402519,67.38372909661726,Medium,0
"""INT7334",Finance,94.37026731408844,63.13501012160775,2.77,34.01776186826949,80.36453247986005,Medium,0
"""INT7335",Design,82.3579536966683,74.70336271349836,4.52,40.32969171082663,82.99465159667984,Medium,0
"""INT7336",HR,84.94732223347515,82.30402879797985,3.99,38.66695041201234,57.427861672705546,High,0
"""INT7337",Design,89.05664457199892,65.02384339945026,3.35,35.50823399734841,81.25810980702227,High,0
"""INT7338",Tech,78.93598237753062,59.80087059665891,2.55,39.20562973843664,73.71381760801007,High,0
"""INT7339",Tech,61.36820938958769,73.39369808638484,2.02,31.101775664207924,62.66310883083256,Medium,0
"""INT7340",HR,88.96466971628847,59.99882920794742,2.94,27.629319873548088,95.07378532860405,Medium,0
"""INT7341",Finance,94.61366488049929,90.07695417779372,2.16,34.242129420510494,63.80119885624622,Medium,0
"""INT7342",Design,85.55201753795183,30.0,3.45,37.19098555914244,77.80335304333204,Medium,0
"""INT7343",Design,79.04092559186954,62.4779911371147,4.47,39.29763493831144,60.1138303621881,Medium,0
"""INT7344",HR,81.69303854557226,100.0,2.86,35.464548096463595,61.78472753206294,Low,0
"""INT7345",HR,64.7172695942121,76.67422259282326,4.54,30.49351052015617,87.71018360048065,Medium,0
"""INT7346",Tech,81.66774012637597,82.75893989407395,4.11,41.5216001041064,70.78676996295728,High,1
"""INT7347",Marketing,73.849151929247,78.06620437990715,2.38,33.21102095780149,92.3094817618504,High,0
"""INT7348",HR,78.00358377932527,70.59022519320433,3.93,36.93706367931922,70.05251744359263,Medium,0
"""INT7349",Marketing,73.3431672634957,96.42789649378292,2.46,37.52089581882185,69.53157610634334,Low,0
"""INT7350",HR,72.19022565561474,71.42207576610193,3.96,35.346422786497115,65.86550145140039,High,0
"""INT7351",Finance,74.95887575241554,67.57277660319482,2.43,25.287027704631523,69.09240326306875,High,0
"""INT7352",Finance,91.328186361091,89.85142967558768,3.18,31.64061386860734,82.42356316856456,Medium,0
"""INT7353",Tech,79.90210271040264,51.0402164789822,3.7,37.33309532260548,76.03995671081603,High,0
"""INT7354",Tech,73.92074773805138,75.71864718567176,2.15,42.86785288525324,71.31443680972656,Medium,0
"""INT7355",Marketing,92.5401407139449,72.21564376034785,2.46,38.39164038284831,83.28247012031883,High,0
"""INT7356",HR,86.28972107811897,75.43768026318197,2.96,37.43172257858463,81.60524499033994,Medium,0
"""INT7357",Design,61.36334459995873,72.67424345666886,3.39,25.05655168446437,71.64538073744812,High,0
"""INT7358",Tech,94.95624342255772,85.6263135760077,4.58,40.28457009299608,93.29293808983468,High,1
"""INT7359",Design,85.72073392136454,96.49529330059944,2.56,39.61883320566595,56.49890985271341,Low,0
"""INT7360",Design,92.70373929074064,86.89005387178472,3.04,37.84849835379018,79.87084688989471,Medium,0
"""INT7361",HR,82.74777661639058,74.94629573198473,3.43,36.34943013898194,73.52619868142898,High,0
"""INT7362",Marketing,100.0,89.4715013781079,2.89,37.52739761279031,81.03428826303508,Low,0
"""INT7363",HR,81.1811135654067,91.22886947375848,3.88,41.14001630454735,76.25227695203073,Medium,1
"""INT7364",Tech,58.64161030486794,85.41393084485217,2.77,34.73617053399017,78.15340863927949,Medium,0
"""INT7365",Design,76.10629733775149,95.72974841710308,4.32,36.88383798990067,53.534656639082606,Medium,0
"""INT7366",HR,90.02139129301105,44.78906530379922,3.52,33.466988993384376,77.7127761431896,Medium,0
"""INT7367",HR,86.59086525843867,80.40146596628358,2.26,35.07873795734847,87.50970713820124,Medium,0
"""INT7368",HR,83.77485760155194,84.61780165440054,3.88,35.5728593008356,67.7533727825321,Low,0
"""INT7369",Tech,75.13613928703411,57.781464325385535,3.71,38.06511864365396,86.95325383552334,Low,0
"""INT7370",Marketing,85.18419186186541,83.31156827632547,3.02,32.513055672800945,70.76063938879271,Medium,0
"""INT7371",HR,84.85624386880355,93.72425987808874,2.03,34.40370422881765,67.88691656670709,Low,0
"""INT7372",Tech,84.75350930656336,76.6418787322795,2.6,36.65771873989298,68.16563280659709,Medium,0
"""INT7373",Design,90.37670118201896,89.84809073204039,3.22,34.354967864661056,62.74922843832883,Medium,0
"""INT7374",Finance,86.81768895383817,95.3412999300597,2.6,35.78179643997052,75.86158530377804,High,0
"""INT7375",Tech,82.4770432412152,100.0,3.73,29.04787618611146,67.51160086421172,Low,0
"""INT7376",Finance,74.97435150002444,97.4323082128329,4.14,37.752367232955486,68.43080847174652,High,0
"""INT7377",HR,98.59995270562447,100.0,4.57,31.9562182699164,66.78844119901022,Medium,0
"""INT7378",HR,100.0,72.50678696676188,3.94,28.101306801720146,78.92550513312582,Medium,0
"""INT7379",Tech,100.0,74.14801471832479,4.07,36.44565278178655,59.81097557196973,Low,0
"""INT7380",Finance,91.99080886744176,42.89831159497725,3.83,36.688010506424334,82.10586487628157,Medium,0
"""INT7381",HR,68.24919199538236,64.02247901402457,4.96,37.17664574827564,81.02515729158281,High,0
"""INT7382",Design,67.0266502206673,98.27673590178708,2.78,37.250854993242406,81.10113442937856,Low,0
"""INT7383",Marketing,79.51577110871911,70.9271523900779,2.8,37.11430183577423,63.23297834684675,High,0
"""INT7384",Marketing,84.45248444119225,85.96382559276798,2.38,42.342063075796105,77.86302298113202,Medium,0
"""INT7385",HR,84.04172919241695,83.6108991418517,3.46,39.177377337918,90.64187832232918,High,0
"""INT7386",Finance,86.93751832675875,98.61029247715014,2.29,39.69271995669726,60.50790962514141,High,0
"""INT7387",HR,71.07553473496812,49.69426594552629,2.81,37.86526169711136,77.17324799278826,Low,0
"""INT7388",Finance,100.0,85.28945142264111,3.45,39.32895392687755,61.63125689250584,Medium,0
"""INT7389",Design,100.0,85.04551089150287,4.87,32.851428563155416,71.71892763422301,Medium,1
"""INT7390",Finance,71.88646108080114,67.13303791041497,4.89,38.24316678565083,74.60901671684601,Low,0
"""INT7391",HR,66.38456471838353,94.4037017369812,4.23,40.81266951224839,67.40018853150299,Medium,0
"""INT7392",Design,84.10254663984885,59.01447055114163,3.17,33.94934451135497,65.99288932406182,Low,0
"""INT7393",Tech,97.62090496025846,95.96803770845588,4.6,41.87474821917648,78.07315149624097,Medium,1
"""INT7394",Marketing,84.67819434870985,47.66471360576928,4.63,33.31990687415518,62.87822149447015,Medium,0
"""INT7395",HR,87.59955306544232,66.42619614772276,4.73,37.3697210177335,81.19766804446715,Medium,0
"""INT7396",HR,80.60288439563668,77.90168085983015,3.92,29.93729915965045,95.899326549818,Medium,1
"""INT7397",HR,86.46279043811353,83.26489691696885,2.61,39.010518108197445,59.66590031183253,High,0
"""INT7398",Design,94.44477132198504,51.978743774466224,2.27,41.12563446010749,58.946497959240965,High,0
"""INT7399",Tech,89.12109205137237,95.64364093377336,4.74,34.873483927361974,56.81304330108432,Medium,0
"""INT7400",Finance,90.75508727756684,91.303400375926,2.17,28.34479188546908,69.2843444289154,Medium,0
"""INT7401",Tech,68.36765520760511,100.0,2.89,35.18370543982208,85.29693067396317,Medium,0
"""INT7402",Design,100.0,90.53167399233703,3.46,30.57561043541408,86.37359770061904,Medium,0
"""INT7403",HR,68.4874615690998,68.95384984312855,2.07,35.46019798686515,80.05543278541973,Medium,0
"""INT7404",Marketing,86.56422020420668,63.9305169459968,4.72,39.178281910912645,77.40464093839182,Medium,0
"""INT7405",HR,83.49552253748514,73.6911269833994,2.86,37.361748509366656,90.30961018934045,Low,0
"""INT7406",Finance,83.93093509909257,100.0,2.09,27.239311951370084,69.12829386457699,Medium,0
"""INT7407",Marketing,93.69825681396011,80.71410746669237,4.98,33.37330683167821,81.70524272443565,High,1
"""INT7408",HR,77.92189199003319,81.35380838516984,2.93,36.03117317427751,98.82401003794511,High,0
"""INT7409",Marketing,80.67292372062914,100.0,4.63,41.92722309677485,89.8069497690475,High,1
"""INT7410",Tech,73.53394803654477,62.53206760882215,3.36,34.26148138536232,61.54931309159412,Low,0
"""INT7411",Design,96.22158850415106,88.08440421556352,3.99,37.48911672627749,68.05089241653197,Low,0
"""INT7412",HR,87.66085421067041,87.74514500816085,2.72,35.88041495088549,99.40608703927175,Low,0
"""INT7413",Finance,91.3721809135532,94.36036182667668,3.51,32.06504715743789,68.09261865753933,Medium,0
"""INT7414",Tech,93.11983852634016,92.7844017545101,2.77,32.731114133289736,94.18113321230084,Low,0
"""INT7415",HR,100.0,79.11963270606029,4.85,34.04370642274503,69.81989205168301,High,0
"""INT7416",Tech,100.0,59.25330723267153,2.18,41.36033219184071,72.61244493648019,Low,0
"""INT7417",Finance,88.2304162378738,71.5267992991287,2.82,31.112420211389384,63.98582120920982,Medium,0
"""INT7418",HR,86.57962697752961,92.63143951847654,4.68,34.1006150650136,66.03380973920991,High,0
